Time;Input Voltage;Output Voltage;Input Frequency;Load;Battery Level;Temperature
04:40:40;238;212;50;0;100;30
04:41:10;240;212;50;0;100;30
04:41:40;234;206;50;0;100;29
04:42:10;234;206;50;0;100;30
04:42:40;232;232;50;0;100;30
04:43:10;232;232;50;0;100;30
04:43:40;232;232;50;0;100;30
04:44:10;232;232;50;0;100;30
04:44:40;234;234;50;0;100;30
04:45:10;240;212;50;0;100;30
04:45:40;238;210;50;0;100;30
04:46:10;236;206;50;0;100;30
04:46:40;234;206;50;0;100;30
04:47:10;234;234;50;0;100;29
04:47:40;238;238;50;0;100;30
04:48:10;238;238;50;0;100;30
04:48:40;238;238;50;0;100;30
04:49:10;238;212;50;0;100;30
04:49:40;240;212;50;0;100;30
04:50:10;240;212;50;0;100;30
04:50:40;238;212;50;0;100;30
04:51:10;244;214;50;0;100;30
04:51:40;244;216;50;0;100;30
04:52:10;242;214;50;0;100;30
04:52:40;242;214;50;0;100;30
04:53:10;240;212;50;0;100;30
04:53:40;240;212;50;0;100;30
04:54:10;238;210;50;0;100;30
04:54:40;240;212;50;0;100;30
04:55:10;240;212;50;0;100;30
04:55:40;240;212;50;0;100;30
04:56:10;238;212;50;0;100;30
04:56:40;236;208;50;0;100;30
04:57:10;232;232;50;0;100;30
04:57:40;236;236;50;0;100;30
04:58:10;240;212;50;0;100;30
04:58:40;234;208;50;0;100;30
04:59:10;232;232;50;0;100;30
04:59:40;230;230;50;0;100;30
05:00:10;230;230;50;0;100;30
05:00:40;232;232;50;0;100;30
05:01:10;232;232;50;0;100;30
05:01:40;230;230;50;0;100;30
05:02:10;234;234;50;0;100;30
05:02:40;232;232;50;0;100;30
05:03:10;234;234;50;0;100;30
05:03:40;232;232;50;0;100;30
05:04:10;232;232;50;0;100;30
05:04:40;230;230;50;0;100;30
05:05:10;230;230;50;0;100;30
05:05:40;232;232;50;0;100;30
05:06:10;234;234;50;0;100;30
05:06:40;232;232;50;0;100;30
05:07:10;228;228;50;0;100;30
05:07:40;228;228;50;0;100;30
05:08:10;228;228;50;0;100;30
05:08:40;228;228;50;0;100;30
05:09:10;230;230;50;0;100;30
05:09:40;230;230;50;0;100;30
05:10:10;232;232;50;0;100;30
05:10:40;230;230;50;0;100;30
05:11:10;232;232;50;0;100;30
05:11:40;232;232;50;0;100;30
05:12:10;234;234;50;0;100;30
05:12:40;236;236;50;0;100;30
05:13:10;236;236;50;0;100;30
05:13:40;238;210;50;0;100;30
05:14:10;232;230;50;0;100;30
05:14:40;232;232;50;0;100;30
05:15:10;232;232;50;0;100;30
05:15:40;232;232;50;0;100;30
05:16:10;234;234;50;0;100;30
05:16:40;238;212;50;0;100;30
05:17:10;236;208;50;0;100;30
05:17:40;236;208;50;0;100;30
05:18:10;234;234;50;0;100;30
05:18:40;232;232;50;0;100;30
05:19:10;236;236;50;0;100;30
05:19:40;234;234;50;0;100;30
05:20:10;230;230;50;0;100;30
05:20:40;230;230;50;0;100;30
05:21:10;230;230;50;0;100;30
05:21:40;232;232;50;0;100;30
05:22:10;232;232;50;0;100;30
05:22:40;232;232;50;0;100;30
05:23:10;236;236;50;0;100;30
05:23:40;230;230;50;0;100;30
05:24:10;228;228;50;0;100;30
05:24:40;228;228;50;0;100;30
05:25:10;228;228;50;0;100;30
05:25:40;230;230;50;0;100;30
05:26:10;236;236;50;0;100;30
05:26:40;236;236;50;0;100;30
05:27:10;230;230;50;0;100;30
05:27:40;230;230;50;0;100;30
05:28:10;232;232;50;0;100;30
05:28:40;234;234;50;0;100;30
05:29:10;236;236;50;0;100;30
05:29:40;234;234;50;0;100;30
05:30:10;236;236;50;0;100;30
05:30:40;234;234;50;0;100;30
05:31:10;234;234;50;0;100;30
05:31:40;232;232;50;0;100;30
05:32:10;234;234;50;0;100;30
05:32:40;238;238;50;0;100;30
05:33:10;238;238;50;0;100;30
05:33:40;240;212;50;0;100;30
05:34:10;240;212;50;0;100;30
05:34:40;232;232;50;0;100;30
05:35:10;236;236;50;0;100;30
05:35:40;240;212;50;0;100;30
05:36:10;238;212;50;0;100;29
05:36:40;238;208;50;0;100;30
05:37:10;236;208;50;0;100;30
05:37:40;234;206;50;0;100;30
05:38:10;230;230;50;0;100;30
05:38:40;232;232;50;0;100;29
05:39:10;234;234;50;0;100;30
05:39:40;234;234;50;0;100;30
05:40:10;234;234;50;0;100;30
05:40:40;234;234;50;0;100;30
05:41:10;232;232;50;0;100;30
05:41:40;234;234;50;0;100;30
05:42:10;232;232;50;0;100;30
05:42:40;234;234;50;0;100;30
05:43:10;232;232;50;0;100;30
05:43:40;232;232;50;0;100;30
05:44:10;236;236;50;0;100;30
05:44:40;232;232;50;0;100;29
05:45:10;230;230;50;0;100;30
05:45:40;230;230;50;0;100;30
05:46:10;230;230;50;0;100;30
05:46:40;232;232;50;0;100;30
05:47:10;232;232;50;0;100;30
05:47:40;232;232;50;0;100;30
05:48:10;230;230;50;0;100;30
05:48:40;230;230;50;0;100;30
05:49:10;230;230;50;0;100;30
05:49:40;226;226;50;0;100;30
05:50:10;228;228;50;0;100;30
05:50:40;230;230;50;0;100;30
05:51:10;230;230;50;0;100;30
05:51:40;228;228;50;0;100;30
05:52:10;232;232;50;0;100;30
05:52:40;236;236;50;0;100;30
05:53:10;236;236;50;0;100;30
05:53:40;238;238;50;0;100;30
05:54:10;236;236;50;0;100;30
05:54:40;238;208;50;0;100;30
05:55:10;236;208;50;0;100;30
05:55:40;236;206;50;0;100;30
05:56:10;234;206;50;0;100;30
05:56:40;234;234;50;0;100;30
05:57:10;234;234;50;0;100;30
05:57:40;234;234;50;0;100;30
05:58:10;236;236;50;0;100;30
05:58:40;234;234;50;0;100;30
05:59:10;236;236;50;0;100;30
05:59:40;238;238;50;0;100;30
06:00:10;240;212;50;0;100;29
06:00:40;238;212;50;0;100;30
06:01:10;240;212;50;0;100;30
06:01:40;240;212;50;0;100;30
06:02:10;238;212;50;0;100;30
06:02:40;238;210;50;0;100;30
06:03:10;234;208;50;0;100;30
06:03:40;240;212;50;0;100;30
06:04:10;238;212;50;0;100;30
06:04:40;242;214;50;0;100;30
06:05:10;248;216;50;0;100;30
06:05:40;244;216;50;0;100;30
06:06:10;246;216;50;0;100;30
06:06:40;246;216;50;0;100;30
06:07:10;250;220;50;0;100;30
06:07:40;246;216;50;0;100;30
06:08:10;248;220;50;0;100;30
06:08:40;246;216;50;0;100;30
06:09:10;246;216;50;0;100;30
06:09:40;248;218;50;0;100;30
06:10:10;240;214;50;0;100;30
06:10:40;244;214;50;0;100;30
06:11:10;244;214;50;0;100;30
06:11:40;244;214;50;0;100;29
06:12:10;242;214;50;0;100;30
06:12:40;236;206;50;0;100;30
06:13:10;232;232;50;0;100;30
06:13:40;232;232;50;0;100;30
06:14:10;232;232;50;0;100;30
06:14:40;234;234;50;0;100;30
06:15:10;234;234;50;0;100;30
06:15:40;230;230;50;0;100;30
06:16:10;228;228;50;0;100;30
06:16:40;230;230;50;0;100;30
06:17:10;230;230;50;0;100;30
06:17:40;232;232;50;0;100;30
06:18:10;230;230;50;0;100;30
06:18:40;230;230;50;0;100;30
06:19:10;234;234;50;0;100;30
06:19:40;234;234;50;0;100;30
06:20:10;232;232;50;0;100;30
06:20:40;232;232;50;0;100;30
06:21:10;232;232;50;0;100;30
06:21:40;236;236;50;0;100;30
06:22:10;236;236;50;0;100;30
06:22:40;238;238;50;0;100;30
06:23:10;232;232;50;0;100;30
06:23:40;232;232;50;0;100;30
06:24:10;230;230;50;0;100;30
06:24:40;230;230;50;0;100;30
06:25:10;232;232;50;0;100;30
06:25:40;232;232;50;0;100;30
06:26:10;232;232;50;0;100;30
06:26:40;230;230;50;0;100;30
06:27:10;230;230;50;0;100;30
06:27:40;232;232;50;0;100;30
06:28:10;234;234;50;0;100;30
06:28:40;234;234;50;0;100;30
06:29:10;230;230;50;0;100;30
06:29:40;232;232;50;0;100;30
06:30:10;232;232;50;0;100;30
06:30:40;232;232;50;0;100;30
06:31:10;234;234;50;0;100;30
06:31:40;236;236;50;0;100;30
06:32:10;234;234;50;0;100;30
06:32:40;232;232;50;0;100;30
06:33:10;232;232;50;0;100;30
06:33:40;230;230;50;0;100;30
06:34:10;230;230;50;0;100;30
06:34:40;230;230;50;0;100;30
06:35:10;232;232;50;0;100;30
06:35:40;230;230;50;0;100;30
06:36:10;232;232;50;0;100;30
06:36:40;230;230;50;0;100;30
06:37:10;228;228;50;0;100;30
06:37:40;226;226;50;0;100;30
06:38:10;230;230;50;0;100;30
06:38:40;230;230;50;0;100;30
06:39:10;232;232;50;0;100;30
06:39:40;234;234;50;0;100;30
06:40:10;236;236;50;0;100;30
06:40:40;232;232;50;0;100;30
06:41:10;234;234;50;0;100;30
06:41:40;238;212;50;0;100;30
06:42:10;238;210;50;0;100;30
06:42:40;238;210;50;0;100;30
06:43:10;238;212;50;0;100;30
06:43:40;236;208;50;0;100;30
06:44:10;236;208;50;0;100;30
06:44:40;234;206;50;0;100;30
06:45:10;236;236;50;0;100;30
06:45:40;234;234;50;0;100;30
06:46:10;236;236;50;0;100;30
06:46:40;236;236;50;0;100;30
06:47:10;232;232;50;0;100;30
06:47:40;232;232;50;0;100;30
06:48:10;228;228;50;0;100;30
06:48:40;228;228;50;0;100;30
06:49:10;228;228;50;0;100;30
06:49:40;228;228;50;0;100;30
06:50:10;228;228;50;0;100;30
06:50:40;230;230;50;0;100;30
06:51:10;226;226;50;0;100;30
06:51:40;226;226;50;0;100;30
06:52:10;226;226;50;0;100;30
06:52:40;226;226;50;0;100;30
06:53:10;230;230;50;0;100;30
06:53:40;228;228;50;0;100;30
06:54:10;230;230;50;0;100;30
06:54:40;230;230;50;0;100;30
06:55:10;230;230;50;0;100;30
06:55:40;228;228;50;0;100;30
06:56:10;228;228;50;0;100;30
06:56:40;228;228;50;0;100;30
06:57:10;228;230;50;0;100;30
06:57:40;230;230;50;0;100;30
06:58:10;232;232;50;0;100;30
06:58:40;230;230;50;0;100;30
06:59:10;230;230;50;0;100;29
06:59:40;226;226;50;0;100;30
07:00:10;228;228;50;0;100;30
07:00:40;232;232;50;0;100;30
07:01:10;232;232;50;0;100;30
07:01:40;236;236;50;0;100;30
07:02:10;230;230;50;0;100;30
07:02:40;232;232;50;0;100;30
07:03:10;234;234;50;0;100;30
07:03:40;236;236;50;0;100;30
07:04:10;234;234;50;0;100;30
07:04:40;236;236;50;0;100;30
07:05:10;232;232;50;0;100;30
07:05:40;238;212;50;0;100;30
07:06:10;240;212;50;0;100;30
