Time;Input Voltage;Output Voltage;Input Frequency;Load;Battery Level;Temperature
10:32:58;234;234;50;0;100;30
10:33:28;234;234;50;0;100;30
10:33:58;238;212;50;0;100;30
10:34:28;230;230;50;0;100;30
10:34:58;224;224;50;0;100;30
10:35:28;220;220;50;0;100;30
10:35:58;208;208;50;0;100;30
10:36:28;182;214;50;0;100;30
10:36:58;184;212;50;0;100;30
10:37:28;172;200;50;0;100;30
10:37:58;172;220;50;0;100;30
10:38:28;162;220;50;0;81;30
10:38:58;158;0;50;0;89;30
10:39:28;156;0;50;0;100;30
10:39:58;162;0;50;0;100;30
10:40:28;162;0;50;0;100;30
10:40:58;162;0;50;0;100;30
10:41:28;156;0;50;0;100;30
10:41:58;152;0;50;0;100;30
10:44:04;230;230;50;0;100;30
10:44:34;230;230;50;0;100;30
10:45:04;232;232;50;0;100;30
10:45:34;228;228;50;0;100;30
10:46:04;222;222;50;0;100;30
10:46:34;220;220;50;0;100;30
10:47:04;220;220;50;0;100;30
10:47:34;206;234;50;0;100;30
10:48:04;190;222;50;0;100;30
10:48:34;190;220;50;0;100;30
10:49:04;184;214;50;0;100;31
10:49:34;178;206;50;0;100;30
10:50:04;180;206;50;0;100;30
10:50:34;174;204;50;0;100;30
10:51:04;166;190;50;0;100;30
10:51:34;158;220;50;0;83;30
11:05:22;230;230;50;0;100;30
11:05:52;230;230;50;0;100;30
11:06:22;226;226;50;0;100;30
11:06:52;220;220;50;0;100;30
11:07:22;214;214;50;0;100;30
11:07:52;208;208;50;0;100;30
11:08:22;190;220;50;0;100;30
11:08:52;174;202;50;0;100;30
11:09:22;172;198;50;0;100;30
11:09:52;168;192;50;0;100;30
11:10:22;166;220;50;0;100;30
11:10:52;166;222;50;0;83;30
11:11:22;172;200;50;0;100;30
11:11:52;170;198;50;5;100;30
11:12:22;168;192;50;0;100;30
11:12:52;170;220;50;0;100;30
11:13:22;172;220;50;0;78;30
11:13:52;172;0;50;0;92;30
11:14:22;166;0;50;0;100;30
11:14:52;170;0;50;0;100;30
11:15:22;160;0;50;0;100;30
11:15:52;166;0;50;0;100;30
11:16:22;158;0;50;0;100;30
11:16:52;160;0;50;0;100;30
11:17:22;154;0;50;0;100;30
11:17:52;232;232;50;0;100;30
11:18:22;232;232;50;0;100;30
11:18:52;234;234;50;0;100;31
11:19:22;232;232;50;0;100;30
11:19:52;234;234;50;0;100;30
11:20:22;236;236;50;0;100;30
11:20:52;224;224;50;0;100;30
11:21:22;224;224;50;0;100;30
11:21:52;222;222;50;0;100;30
11:22:22;208;208;50;0;100;30
11:22:52;188;220;50;0;100;30
11:23:22;190;220;50;0;100;30
11:23:52;186;216;50;0;100;30
11:24:22;180;210;50;0;100;30
11:24:52;182;214;50;0;100;30
11:25:22;182;212;50;0;100;30
11:25:52;180;208;50;0;100;30
11:26:22;180;208;50;0;100;30
11:26:52;182;214;50;0;100;30
11:27:22;180;208;50;0;100;30
11:27:52;178;206;50;0;100;30
11:28:22;180;208;50;0;100;30
11:28:52;178;206;50;0;100;30
11:29:22;176;206;50;0;100;30
11:29:52;174;204;50;0;100;30
11:30:22;172;198;50;0;100;30
11:30:52;172;200;50;0;100;30
11:31:22;162;222;50;0;95;30
11:31:52;162;220;50;0;75;30
11:32:22;162;0;50;0;100;30
11:32:52;168;0;50;0;100;30
11:33:22;162;0;50;0;100;30
11:33:52;174;204;50;0;100;30
11:34:22;174;204;50;0;100;30
11:34:52;178;206;50;0;100;30
11:35:22;178;206;50;0;100;30
11:35:52;180;212;50;0;100;30
11:36:22;174;204;50;0;100;30
11:36:52;170;192;50;0;100;30
11:37:22;236;236;50;0;100;30
11:37:52;240;212;50;0;100;30
11:38:22;244;214;50;0;100;30
11:38:52;242;212;50;0;100;30
11:39:22;242;214;50;0;100;30
11:39:52;240;212;50;0;100;30
11:40:22;240;212;50;0;100;30
11:40:52;246;216;50;0;100;30
11:41:22;248;218;50;0;100;30
11:41:52;250;220;50;0;100;31
11:42:22;248;220;50;0;100;30
11:42:52;246;216;50;0;100;30
11:43:22;242;214;50;0;100;30
11:43:52;242;214;50;0;100;30
11:44:22;242;214;50;0;100;30
11:44:52;248;216;50;0;100;30
11:45:22;248;218;50;0;100;30
11:45:52;250;220;50;0;100;30
11:46:22;250;220;50;0;100;30
11:46:52;248;220;50;0;100;30
11:47:22;248;218;50;0;100;30
11:47:52;248;218;50;0;100;30
11:48:22;246;216;50;0;100;30
11:48:52;246;216;50;0;100;30
11:49:22;246;216;50;0;100;30
11:49:52;238;212;50;0;100;30
11:50:22;236;208;50;0;100;30
11:50:52;236;208;50;0;100;30
11:51:22;238;212;50;0;100;30
11:51:52;238;212;50;0;100;30
11:52:22;240;212;50;0;100;30
11:52:52;240;212;50;0;100;30
11:53:22;242;214;50;0;100;30
11:53:52;242;214;50;0;100;30
11:54:22;244;214;50;0;100;30
11:54:52;246;216;50;0;100;30
11:55:22;246;216;50;0;100;30
11:55:52;246;216;50;0;100;30
11:56:22;246;216;50;0;100;30
11:56:52;250;220;50;0;100;30
11:57:22;248;218;50;0;100;30
11:57:52;248;218;50;0;100;30
11:58:22;250;220;50;0;100;30
11:58:52;248;216;50;0;100;30
11:59:22;248;216;50;0;100;30
11:59:52;250;220;50;0;100;30
12:00:22;250;220;50;0;100;30
12:00:52;250;220;50;0;100;30
12:01:22;252;220;50;0;100;30
12:01:52;246;216;50;0;100;30
12:02:22;246;216;50;0;100;30
12:02:52;248;218;50;0;100;30
12:03:22;246;216;50;0;100;30
12:03:52;248;218;50;0;100;30
12:04:22;242;214;50;0;100;30
12:04:52;238;212;50;0;100;30
12:05:22;236;208;50;0;100;30
12:05:52;234;206;50;0;100;30
12:06:22;234;234;50;0;100;30
12:06:52;232;232;50;0;100;30
12:07:22;234;234;50;0;100;30
12:07:52;232;232;50;0;100;30
12:08:22;240;214;50;0;100;30
12:08:52;240;212;50;0;100;30
12:09:22;244;214;50;0;100;30
12:09:52;244;214;50;0;100;30
12:10:22;242;214;50;0;100;30
12:10:52;242;212;50;0;100;30
12:11:22;248;218;50;0;100;30
12:11:52;248;220;50;0;100;30
12:12:22;246;216;50;0;100;30
12:12:52;240;212;50;0;100;30
12:13:22;240;212;50;0;100;30
12:13:52;236;210;50;0;100;30
12:14:22;238;210;50;0;100;30
12:14:52;236;208;50;0;100;30
12:15:22;236;208;50;0;100;30
12:15:52;238;210;50;0;100;30
12:16:22;240;212;50;0;100;30
12:16:52;238;212;50;0;100;30
12:17:22;234;206;50;0;100;30
12:17:52;232;232;50;0;100;30
12:18:22;234;234;50;0;100;30
12:18:52;234;234;50;0;100;30
12:19:22;240;240;50;0;100;30
12:19:52;238;212;50;0;100;30
12:20:22;238;210;50;0;100;30
12:20:52;242;212;50;0;100;30
12:21:22;244;214;50;0;100;30
12:21:52;242;214;50;0;100;30
12:22:22;248;218;50;0;100;30
12:22:52;246;216;50;0;100;30
12:23:22;246;216;50;0;100;30
12:23:52;244;214;50;0;100;30
12:24:22;242;214;50;0;100;30
12:24:52;240;212;50;0;100;30
12:25:22;240;212;50;0;100;30
12:25:52;242;214;50;0;100;30
12:26:22;240;212;50;0;100;30
12:26:52;240;212;50;0;100;30
12:27:22;242;214;50;0;100;30
12:27:52;238;212;50;0;100;30
12:28:22;244;214;50;0;100;30
12:28:52;242;214;50;0;100;30
12:29:22;240;212;50;0;100;30
12:29:52;236;208;50;0;100;30
12:30:22;236;208;50;0;100;30
12:30:52;240;212;50;0;100;30
12:31:22;240;212;50;0;100;30
12:31:52;242;214;50;0;100;30
12:32:22;238;212;50;0;100;30
12:32:52;236;210;50;0;100;30
12:33:22;240;212;50;0;100;30
12:33:52;238;210;50;0;100;30
12:34:22;240;212;50;0;100;30
12:34:52;240;212;50;0;100;30
12:35:22;242;214;50;0;100;30
12:35:52;248;216;50;0;100;30
12:36:22;246;216;50;0;100;30
12:36:52;248;218;50;0;100;30
12:37:22;244;214;50;0;100;30
12:37:52;242;212;50;0;100;30
12:38:22;240;212;50;0;100;30
12:38:52;240;212;50;0;100;30
12:39:22;242;214;50;0;100;30
12:39:52;244;214;50;0;100;30
12:40:22;240;212;50;0;100;30
12:40:52;238;210;50;0;100;30
12:41:22;240;212;50;0;100;30
12:41:52;238;208;50;0;100;30
12:42:22;236;208;50;0;100;30
12:42:52;236;208;50;0;100;30
12:43:22;232;232;50;0;100;30
12:43:52;234;234;50;0;100;30
12:44:22;236;236;50;0;100;30
12:44:52;232;232;50;0;100;30
12:45:22;232;232;50;0;100;30
12:45:52;232;232;50;0;100;30
12:46:22;232;234;50;0;100;30
12:46:52;232;232;50;0;100;30
12:47:22;232;232;50;0;100;30
12:47:52;236;236;50;0;100;30
12:48:22;240;212;50;0;100;30
12:48:52;240;212;50;0;100;30
12:49:22;236;208;50;0;100;30
12:49:52;232;232;50;0;100;30
12:50:22;238;238;50;0;100;30
12:50:52;238;238;50;0;100;30
12:51:22;242;212;50;0;100;30
12:51:52;238;210;50;0;100;30
12:52:22;238;208;50;0;100;30
12:52:52;236;236;50;0;100;30
12:53:22;238;210;50;0;100;30
12:53:52;242;214;50;0;100;30
12:54:22;238;212;50;0;100;30
12:54:52;238;208;50;0;100;30
12:55:22;236;208;50;0;100;30
12:55:52;236;236;50;0;100;30
12:56:22;234;234;50;0;100;30
12:56:52;236;236;50;0;100;30
12:57:22;234;234;50;0;100;30
12:57:52;236;236;50;0;100;30
12:58:22;236;236;50;0;100;30
12:58:52;236;236;50;0;100;30
12:59:22;240;212;50;0;100;30
12:59:52;236;208;50;0;100;30
13:00:22;236;208;50;0;100;30
13:00:52;238;210;50;0;100;30
13:01:22;240;212;50;0;100;30
13:01:52;240;212;50;0;100;30
13:02:22;236;208;50;0;100;30
13:02:52;236;208;50;0;100;30
13:03:22;236;208;50;0;100;30
13:03:52;242;214;50;0;100;30
13:04:22;238;212;50;0;100;30
13:04:52;240;212;50;0;100;30
13:05:22;240;212;50;0;100;30
13:05:52;240;212;50;0;100;30
13:06:22;242;214;50;0;100;30
13:06:52;246;214;50;0;100;30
13:07:22;242;214;50;0;100;30
13:07:52;242;214;50;0;100;30
13:08:22;238;208;50;0;100;30
13:08:52;238;212;50;0;100;30
13:09:22;238;208;50;0;100;30
13:09:52;234;206;50;0;100;30
13:10:22;234;206;50;0;100;30
13:10:52;240;212;50;0;100;30
13:11:22;236;206;50;0;100;30
13:11:52;238;210;50;0;100;30
13:12:22;234;206;50;0;100;30
13:12:52;236;208;50;0;100;30
13:13:22;238;210;50;0;100;30
13:13:52;238;210;50;0;100;30
13:14:22;238;210;50;0;100;30
13:14:52;238;212;50;0;100;30
13:15:22;240;212;50;0;100;30
13:15:52;236;206;50;0;100;30
13:16:22;238;208;50;0;100;29
13:16:52;238;208;50;0;100;30
13:17:22;236;208;50;0;100;30
13:17:52;238;208;50;0;100;30
13:18:22;236;208;50;0;100;30
13:18:52;236;208;50;0;100;30
13:19:22;234;206;50;0;100;30
13:19:52;230;230;50;0;100;30
13:20:22;230;230;50;0;100;30
13:20:52;228;228;50;0;100;30
13:21:22;234;234;50;0;100;30
13:21:52;238;238;50;0;100;30
13:22:22;240;212;50;0;100;30
13:22:52;240;212;50;0;100;30
13:23:22;240;212;50;0;100;30
13:23:52;240;212;50;0;100;30
13:24:22;242;214;50;0;100;30
13:24:52;250;220;50;0;100;30
13:25:22;250;220;50;0;100;30
13:25:52;250;220;50;0;100;30
13:26:22;252;220;50;0;100;30
13:26:52;248;216;50;0;100;30
13:27:22;246;216;50;0;100;30
13:27:52;248;218;50;0;100;30
13:28:22;246;216;50;0;100;30
13:28:52;250;220;50;0;100;30
13:29:22;250;220;50;0;100;30
13:29:52;244;214;50;0;100;30
13:30:22;246;216;50;0;100;30
13:30:52;246;214;50;0;100;30
13:31:22;246;216;50;0;100;30
13:31:52;246;214;50;0;100;30
13:32:22;242;214;50;0;100;30
13:32:52;242;212;50;0;100;29
13:33:22;244;214;50;0;100;30
13:33:52;244;214;50;0;100;30
13:34:22;242;212;50;0;100;30
13:34:52;242;214;50;0;100;30
13:35:22;242;214;50;0;100;30
13:35:52;242;214;50;0;100;30
13:36:22;240;212;50;0;100;30
13:36:52;242;214;50;0;100;30
13:37:22;244;216;50;0;100;30
13:37:52;242;214;50;0;100;30
13:38:22;240;212;50;0;100;30
13:38:52;240;212;50;0;100;30
13:39:22;238;212;50;0;100;30
13:39:52;238;212;50;0;100;30
13:40:22;238;212;50;0;100;30
13:40:52;238;210;50;0;100;30
13:41:22;236;208;50;0;100;30
13:41:52;236;210;50;0;100;30
13:42:22;238;212;50;0;100;30
13:42:52;236;208;50;0;100;30
13:43:22;236;206;50;0;100;30
13:43:52;236;208;50;0;100;30
13:44:22;238;210;50;0;100;30
13:44:52;240;212;50;0;100;30
13:45:22;240;212;50;0;100;30
13:45:52;242;214;50;0;100;30
13:46:22;242;214;50;0;100;30
13:46:52;244;216;50;0;100;30
13:47:22;248;218;50;0;100;30
13:47:52;246;216;50;0;100;30
13:48:22;240;212;50;0;100;30
13:48:52;240;212;50;0;100;30
13:49:22;240;212;50;0;100;30
13:49:52;242;214;50;0;100;30
13:50:22;244;214;50;0;100;30
13:50:52;240;214;50;0;100;30
13:51:22;246;216;50;0;100;30
13:51:52;248;220;50;0;100;30
13:52:22;248;220;50;0;100;30
13:52:52;250;220;50;0;100;30
13:53:22;248;220;50;0;100;30
13:53:52;250;220;50;0;100;30
13:54:22;250;220;50;0;100;30
13:54:52;250;220;50;0;100;30
13:55:22;252;222;50;0;100;30
13:55:52;250;220;50;0;100;30
13:56:22;252;222;50;0;100;30
13:56:52;260;226;50;0;100;30
13:57:22;258;224;50;0;100;30
13:57:52;256;224;50;0;100;30
13:58:22;256;222;50;0;100;30
13:58:52;256;224;50;0;100;30
13:59:22;256;222;50;0;100;30
13:59:52;260;226;50;0;100;30
14:00:22;260;226;50;0;100;30
14:00:52;256;224;50;0;100;30
14:01:22;256;222;50;0;100;30
14:01:52;246;218;50;0;100;30
14:02:22;248;220;50;0;100;30
14:02:52;248;220;50;0;100;30
14:03:22;246;216;50;0;100;30
14:03:52;246;216;50;0;100;30
14:04:30;246;216;50;0;100;30
14:05:00;244;216;50;0;100;30
14:05:30;244;214;50;0;100;30
14:06:00;248;218;50;0;100;30
14:06:30;248;216;50;0;100;30
14:07:00;248;218;50;0;100;30
14:07:30;246;216;50;0;100;30
14:08:00;244;214;50;0;100;30
14:08:30;242;214;50;0;100;30
14:09:00;242;214;50;0;100;30
14:09:30;246;214;50;0;100;30
14:10:00;244;214;50;0;100;30
14:10:30;248;218;50;0;100;30
14:11:00;250;220;50;0;100;30
14:11:30;250;220;50;0;100;30
14:12:00;248;220;50;0;100;30
14:12:30;250;220;50;0;100;30
14:13:00;244;214;50;0;100;30
14:13:30;244;214;50;0;100;30
14:14:00;248;220;50;0;100;30
14:14:30;246;214;50;0;100;30
14:15:00;246;216;50;0;100;30
14:15:30;246;216;50;0;100;30
14:16:00;244;214;50;0;100;30
14:16:30;242;214;50;0;100;30
14:17:00;242;214;50;0;100;30
14:17:30;242;214;50;0;100;30
14:18:00;246;216;50;0;100;30
14:18:30;242;214;50;0;100;30
14:19:00;242;214;50;0;100;30
14:19:30;248;218;50;0;100;30
14:20:00;250;220;50;0;100;30
14:20:30;252;220;50;0;100;30
14:21:00;250;220;50;0;100;30
14:21:30;250;220;50;0;100;30
14:22:00;242;214;50;0;100;30
14:22:30;240;212;50;0;100;30
14:23:00;248;216;50;0;100;30
14:23:30;242;214;50;0;100;30
14:24:00;246;216;50;0;100;30
14:24:30;242;214;50;0;100;30
14:25:00;248;218;50;0;100;30
14:25:30;250;220;50;0;100;30
14:26:00;250;220;50;0;100;30
14:26:30;246;216;50;0;100;30
14:27:00;248;220;50;0;100;30
14:27:30;248;220;50;0;100;30
14:28:00;248;218;50;0;100;30
14:28:30;248;218;50;0;100;30
14:29:00;248;218;50;0;100;30
14:29:30;248;220;50;0;100;30
14:30:00;248;216;50;0;100;30
14:30:30;250;220;50;0;100;30
14:31:00;250;220;50;0;100;30
14:31:30;254;222;50;0;100;30
14:32:00;254;222;50;0;100;30
14:32:30;254;222;50;0;100;30
14:33:00;256;222;50;0;100;30
14:33:30;256;224;50;0;100;30
14:34:00;252;222;50;0;100;30
14:34:30;250;220;50;0;100;30
14:35:00;250;220;50;0;100;30
14:35:30;242;212;50;0;100;30
14:36:00;242;214;50;0;100;30
14:36:30;242;214;50;0;100;30
14:37:00;246;216;50;0;100;30
14:37:30;246;216;50;0;100;30
14:38:00;244;214;50;0;100;30
14:38:30;244;214;50;0;100;30
14:39:00;242;214;50;0;100;30
14:39:30;244;214;50;0;100;30
14:40:00;242;214;50;0;100;30
14:40:30;244;214;50;0;100;30
14:41:00;242;214;50;0;100;30
14:41:30;244;214;50;0;100;30
14:42:00;248;220;50;0;100;30
14:42:30;246;218;50;0;100;30
14:43:00;242;214;50;0;100;30
14:43:30;244;214;50;0;100;30
14:44:00;246;216;50;0;100;30
14:44:30;246;216;50;0;100;30
14:45:00;246;216;50;0;100;30
14:45:30;246;216;50;0;100;30
14:46:00;246;216;50;0;100;30
14:46:30;246;216;50;0;100;30
14:47:00;240;212;50;0;100;30
14:47:30;234;208;50;0;100;30
14:48:00;236;208;50;0;100;30
14:48:30;238;212;50;0;100;30
14:49:00;238;210;50;0;100;30
14:49:30;238;212;50;0;100;30
14:50:00;238;210;50;0;100;30
14:50:30;238;210;50;0;100;30
14:51:00;236;236;50;0;100;30
14:51:30;238;238;50;0;100;30
14:52:00;238;212;50;0;100;30
14:52:30;238;210;50;0;100;30
14:53:00;236;208;50;0;100;30
14:53:30;238;210;50;0;100;30
14:54:00;244;214;50;0;100;30
14:54:30;246;216;50;0;100;30
14:55:00;246;214;50;0;100;30
14:55:30;248;220;50;0;100;30
14:56:00;250;220;50;0;100;30
14:56:30;248;216;50;0;100;30
14:57:00;248;218;50;0;100;30
14:57:30;248;218;50;0;100;30
14:58:00;246;218;50;0;100;30
14:58:30;246;216;50;0;100;30
14:59:00;244;216;50;0;100;30
14:59:30;248;216;50;0;100;30
15:00:00;246;216;50;0;100;30
15:00:30;248;216;50;0;100;30
15:01:00;242;214;50;0;100;30
15:01:30;244;216;50;0;100;30
15:02:00;246;216;50;0;100;30
15:02:30;246;214;50;0;100;30
15:03:00;244;214;50;0;100;30
15:03:30;244;214;50;0;100;30
15:04:00;244;214;50;0;100;30
15:04:30;250;220;50;0;100;30
15:05:00;250;220;50;0;100;30
15:05:30;252;220;50;0;100;30
15:06:00;248;218;50;0;100;30
15:06:30;244;214;50;0;100;30
15:07:00;242;214;50;0;100;30
15:07:30;246;216;50;0;100;30
15:08:00;244;216;50;0;100;30
15:08:30;246;216;50;0;100;30
15:09:00;242;214;50;0;100;30
15:09:30;246;216;50;0;100;30
15:10:00;246;216;50;0;100;30
15:10:30;246;216;50;0;100;30
15:11:00;246;216;50;0;100;30
15:11:30;248;220;50;0;100;30
15:12:00;248;220;50;0;100;30
15:12:30;248;218;50;0;100;30
15:13:00;246;216;50;0;100;30
15:13:30;246;214;50;0;100;30
15:14:00;246;216;50;0;100;30
15:14:30;246;214;50;0;100;30
15:15:00;248;220;50;0;100;29
15:15:30;250;220;50;0;100;30
15:16:00;246;216;50;0;100;30
15:16:30;248;218;50;0;100;30
15:17:00;248;218;50;0;100;30
15:17:30;248;220;50;0;100;30
15:18:00;248;220;50;0;100;30
15:18:30;242;214;50;0;100;30
15:19:00;246;216;50;0;100;30
15:19:30;244;214;50;0;100;30
15:20:00;242;214;50;0;100;30
15:20:30;240;212;50;0;100;30
15:21:00;238;210;50;0;100;30
15:21:30;240;212;50;0;100;30
15:22:00;244;214;50;0;100;30
15:22:30;244;216;50;0;100;30
15:23:00;246;216;50;0;100;30
15:23:30;246;216;50;0;100;30
15:24:00;244;214;50;0;100;30
15:24:30;246;216;50;0;100;30
15:25:00;248;216;50;0;100;30
15:25:30;250;220;50;0;100;30
15:26:00;254;222;50;0;100;30
15:26:30;252;220;50;0;100;30
15:27:00;252;220;50;0;100;30
15:27:30;248;220;50;0;100;30
15:28:00;250;220;50;0;100;30
15:28:30;248;220;50;0;100;30
15:29:00;248;220;50;0;100;30
15:29:30;248;220;50;0;100;30
15:30:00;250;220;50;0;100;30
15:30:30;250;220;50;0;100;30
15:31:00;242;214;50;0;100;30
15:31:30;240;212;50;0;100;30
15:32:00;242;214;50;0;100;30
15:32:30;248;218;50;0;100;29
15:33:00;246;216;50;0;100;30
15:33:30;248;220;50;0;100;30
15:34:00;246;216;50;0;100;30
15:34:30;246;214;50;0;100;30
15:35:00;240;214;50;0;100;30
15:35:30;240;212;50;0;100;30
15:36:00;238;210;50;0;100;30
15:36:30;238;208;50;0;100;30
15:37:00;240;212;50;0;100;30
15:37:30;242;214;50;0;100;30
15:38:00;242;214;50;0;100;30
15:38:30;248;220;50;0;100;30
15:39:00;246;216;50;0;100;30
15:39:30;252;222;50;0;100;30
15:40:00;250;220;50;0;100;30
15:40:30;248;220;50;0;100;30
15:41:00;250;220;50;0;100;30
15:41:30;250;220;50;0;100;30
15:42:00;246;218;50;0;100;30
15:42:30;246;214;50;0;100;30
15:43:00;244;214;50;0;100;30
15:43:30;246;216;50;0;100;30
15:44:00;246;216;50;0;100;30
15:44:30;244;214;50;0;100;30
15:45:00;240;212;50;0;100;30
15:45:30;240;212;50;0;100;30
15:46:00;240;212;50;0;100;30
15:46:30;238;210;50;0;100;30
15:47:00;238;210;50;0;100;30
15:47:30;240;212;50;0;100;30
15:48:00;238;210;50;0;100;30
15:48:30;244;214;50;0;100;30
15:49:00;248;220;50;0;100;30
15:49:30;242;214;50;0;100;30
15:50:00;240;212;50;0;100;30
15:50:30;240;212;50;0;100;30
15:51:00;238;208;50;0;100;30
15:51:30;240;212;50;0;100;30
15:52:00;240;212;50;0;100;30
15:52:30;238;208;50;0;100;30
15:53:00;242;212;50;0;100;30
15:53:30;244;214;50;0;100;30
15:54:00;242;214;50;0;100;30
15:54:30;242;214;50;0;100;30
15:55:00;242;214;50;0;100;30
15:55:30;240;212;50;0;100;30
15:56:00;242;214;50;0;100;30
15:56:30;242;214;50;0;100;30
15:57:00;242;214;50;0;100;30
15:57:30;246;216;50;0;100;30
15:58:00;244;214;50;0;100;30
15:58:30;242;214;50;0;100;30
15:59:00;246;216;50;0;100;30
15:59:30;244;214;50;0;100;30
16:00:00;240;212;50;0;100;30
16:00:30;242;214;50;0;100;30
16:01:00;246;216;50;0;100;30
16:01:30;244;214;50;0;100;30
16:02:00;242;214;50;0;100;30
16:02:30;242;214;50;0;100;30
16:03:00;244;214;50;0;100;30
16:03:30;244;214;50;0;100;30
16:04:00;244;214;50;0;100;30
16:04:30;244;216;50;0;100;30
16:05:00;246;216;50;0;100;30
16:05:30;240;212;50;0;100;30
16:06:00;244;214;50;0;100;30
16:06:30;240;212;50;0;100;30
16:07:00;238;210;50;0;100;30
16:07:30;238;210;50;0;100;30
16:08:00;238;212;50;0;100;30
16:08:30;238;208;50;0;100;30
16:09:00;238;210;50;0;100;30
16:09:30;238;210;50;0;100;30
16:10:00;236;208;50;0;100;30
16:10:30;234;206;50;0;100;30
16:11:00;236;236;50;0;100;30
16:11:30;232;232;50;0;100;30
16:12:00;232;232;50;0;100;30
16:12:30;236;236;50;0;100;30
16:13:00;234;234;50;0;100;30
16:13:30;236;236;50;0;100;30
16:14:00;242;214;50;0;100;30
16:14:30;240;212;50;0;100;30
16:15:00;238;212;50;0;100;30
16:15:30;238;212;50;0;100;30
16:16:00;238;208;50;0;100;30
16:16:30;236;210;50;0;100;30
16:17:00;240;212;50;0;100;30
16:17:30;240;212;50;0;100;30
16:18:00;238;210;50;0;100;30
16:18:30;238;210;50;0;100;30
16:19:00;232;232;50;0;100;30
16:19:30;238;212;50;0;100;30
16:20:00;240;214;50;0;100;30
16:20:30;240;212;50;0;100;30
16:21:00;242;214;50;0;100;30
16:21:30;240;212;50;0;100;30
16:22:00;240;212;50;0;100;30
16:22:30;240;212;50;0;100;30
16:23:00;240;212;50;0;100;30
16:23:30;240;212;50;0;100;30
16:24:00;240;212;50;0;100;30
16:24:30;240;212;50;0;100;30
16:25:00;242;214;50;0;100;30
16:25:30;244;214;50;0;100;30
16:26:00;246;216;50;0;100;30
16:26:30;242;214;50;0;100;30
16:27:00;246;216;50;0;100;30
16:27:30;252;222;50;0;100;31
16:28:00;254;222;50;0;100;30
16:28:30;250;220;50;0;100;30
16:29:00;246;216;50;0;100;30
16:29:30;248;218;50;0;100;30
16:30:00;250;220;50;0;100;30
16:30:30;244;214;50;0;100;30
16:31:00;242;214;50;0;100;30
16:31:30;242;212;50;0;100;30
